published_date;list_id;age_group;amazon_product_url;article_chapter_link;author;book_image;book_image_width;book_image_height;book_review_link;book_uri;contributor;contributor_note;created_date;description;first_chapter_link;price;primary_isbn10;primary_isbn13;publisher;rank;rank_last_week;sunday_review_link;title;updated_date;weeks_on_list
2022-05-01;1;;https://www.amazon.com/dp/0525539670?tag=NYTBSREV-20;;Lisa Scottoline;https://storage.googleapis.com/du-prd/books/images/9780525539674.jpg;330;500;;nyt://book/26668a93-20b7-50df-9838-e68685ecbc5b;by Lisa Scottoline;;2022-04-20 22:13:23;A brush with members of a drug-trafficking organization ushers a suburban family to go into the witness protection program.;;0.00;0525539670;9780525539674;Putnam;5;6;;WHAT HAPPENED TO THE BENNETTS;2022-04-20 22:18:04;3
2022-05-01;1;;https://www.amazon.com/dp/0062908367?tag=NYTBSREV-20;;Anne Hillerman;https://storage.googleapis.com/du-prd/books/images/9780062908360.jpg;331;500;;nyt://book/72130a97-75f7-5e83-bea8-4e6c53d6efc4;by Anne Hillerman;;2022-04-20 22:13:23;Chee seeks to solve a mystery that eluded Leaphorn decades ago while Manuelito gets into a life-threatening situation.;;0.00;0062908367;9780062908360;Harper;6;0;;THE SACRED BRIDGE;2022-04-20 22:18:04;1
2022-05-01;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2022-04-20 22:13:23;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;7;7;;THE MIDNIGHT LIBRARY;2022-04-20 22:18:04;71
2022-05-01;1;;https://www.amazon.com/dp/0593300238?tag=NYTBSREV-20;;Ocean Vuong;https://storage.googleapis.com/du-prd/books/images/9780593300237.jpg;311;500;;nyt://book/3d8b3259-8de9-5477-ac15-8d032d13b21e;by Ocean Vuong;;2022-04-20 22:13:23;A second collection of poems by the MacArthur fellow and author of “On Earth We’re Briefly Gorgeous.”;;0.00;0593300238;9780593300237;Penguin Press;8;3;;TIME IS A MOTHER;2022-04-20 22:18:04;2
2022-05-01;1;;https://www.amazon.com/dp/0062943510?tag=NYTBSREV-20;;Kate Quinn;https://storage.googleapis.com/du-prd/books/images/9780062943514.jpg;329;500;;nyt://book/0a6f1b68-bd8d-5b6f-8e90-2049474293ff;by Kate Quinn;;2022-04-20 22:13:23;In 1937 Ukraine, a history student transforms into a hunter of Nazis known as Lady Death and is sent to America on a goodwill tour.;;0.00;0062943510;9780062943514;Morrow;9;9;;THE DIAMOND EYE;2022-04-20 22:18:04;3
2022-05-01;1;;https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20;;Bonnie Garmus;https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg;328;500;;nyt://book/717e0ead-9782-567d-af27-d9a6cfb1856f;by Bonnie Garmus;;2022-04-20 22:13:23;A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.;;0.00;038554734X;9780385547345;Doubleday;10;14;;LESSONS IN CHEMISTRY;2022-04-20 22:18:04;2
2022-05-01;1;;https://www.amazon.com/dp/059332109X?tag=NYTBSREV-20;;Anne Tyler;https://storage.googleapis.com/du-prd/books/images/9780593321096.jpg;336;500;;nyt://book/37be0337-b53c-5cd8-889a-349405cf421d;by Anne Tyler;;2022-04-20 22:13:23;The ups and downs of a Baltimore family from the 1950s to the pandemic present.;;0.00;059332109X;9780593321096;Knopf;11;12;;FRENCH BRAID;2022-04-20 22:18:04;4
2022-05-01;1;;https://www.amazon.com/dp/1982154918?tag=NYTBSREV-20;;Janet Evanovich;https://storage.googleapis.com/du-prd/books/images/9781982154912.jpg;329;500;;nyt://book/3e643e46-b6d1-56f7-bb12-592aae0a1aff;by Janet Evanovich;;2022-04-20 22:13:23;When her family’s home is threatened, Gabriela Rose goes with her ex-husband to seek lost treasure in the jungles of Peru.;;0.00;1982154918;9781982154912;Atria;12;8;;THE RECOVERY AGENT;2022-04-20 22:18:04;4
2022-05-01;1;;https://www.amazon.com/dp/1982166797?tag=NYTBSREV-20;;Rebecca Serle;https://storage.googleapis.com/du-prd/books/images/9781982166793.jpg;324;500;;nyt://book/5e998df9-4354-56be-9e67-86e560cf8f96;by Rebecca Serle;;2022-04-20 22:13:23;During a summer trip in Italy, Katy’s late mother reappears as a 30-year-old woman.;;0.00;1982166797;9781982166793;Atria;13;13;;ONE ITALIAN SUMMER;2022-04-20 22:18:05;7
2022-05-01;1;;https://www.amazon.com/dp/0735222355?tag=NYTBSREV-20;;Amor Towles;https://storage.googleapis.com/du-prd/books/images/9780735222359.jpg;331;500;;nyt://book/43839b1f-c8cc-5ef4-8893-bd85582906a4;by Amor Towles;;2022-04-20 22:13:23;Two friends who escaped from a juvenile work farm take Emmett Watson on an unexpected journey to New York City in 1954.;;0.00;0735222355;9780735222359;Viking;14;11;;THE LINCOLN HIGHWAY;2022-04-20 22:18:05;28
2022-05-01;1;;https://www.amazon.com/dp/1476716765?tag=NYTBSREV-20;;Jennifer Egan;https://storage.googleapis.com/du-prd/books/images/9781476716763.jpg;329;500;;nyt://book/abd005b9-4331-5909-bd73-a86ca9fda318;by Jennifer Egan;;2022-04-20 22:13:23;In a follow-up to “A Visit From the Goon Squad,” a new technology gives the potential to save and share every memory one has ever had.;;0.00;1476716765;9781476716763;Scribner;15;4;;THE CANDY HOUSE;2022-04-20 22:18:05;2
2022-05-01;2;;https://www.amazon.com/dp/1982153288?tag=NYTBSREV-20;;Bill Browder;https://storage.googleapis.com/du-prd/books/images/9781982153281.jpg;329;500;;nyt://book/7cab0a7f-a133-57b6-8587-e8008eb9fc37;by Bill Browder;;2022-04-20 22:13:26;The author of “Red Notice” tells his story of becoming Vladimir Putin’s enemy by uncovering a $230 million tax refund scheme.;;0.00;1982153288;9781982153281;Simon & Schuster;1;0;;FREEZING ORDER;2022-04-20 22:18:07;1
2022-05-01;2;;https://www.amazon.com/dp/0063056232?tag=NYTBSREV-20;;Molly Shannon with Sean Wilsey;https://storage.googleapis.com/du-prd/books/images/9780063056237.jpg;331;500;;nyt://book/890264da-7062-5a54-83d9-8f1964b6a20e;by Molly Shannon with Sean Wilsey;;2022-04-20 22:13:26;The comedic actor shares stories of family tragedy and her years as a star of “Saturday Night Live.”;;0.00;0063056232;9780063056237;Ecco;2;0;;HELLO, MOLLY!;2022-04-20 22:18:07;1
2022-05-01;2;;https://www.amazon.com/dp/0451499786?tag=NYTBSREV-20;;Susan Cain;https://storage.googleapis.com/du-prd/books/images/9780451499783.jpg;329;500;;nyt://book/d312abb9-9d34-5782-b0ac-b2becc574a6d;by Susan Cain;;2022-04-20 22:13:26;The author of “Quiet” suggests ways to embrace loss and suffering within ourselves and others.;;0.00;0451499786;9780451499783;Crown;3;1;;BITTERSWEET;2022-04-20 22:18:07;2
2022-05-01;2;;https://www.amazon.com/dp/0316267651?tag=NYTBSREV-20;;Delia Ephron;https://storage.googleapis.com/du-prd/books/images/9780316267656.jpg;323;500;;nyt://book/e9e8ce31-791e-5218-801a-ba986553c263;by Delia Ephron;;2022-04-20 22:13:26;The author and screenwriter describes losing her sister and husband to cancer, finding love again and receiving a leukemia diagnosis.;;0.00;0316267651;9780316267656;Little, Brown;4;0;;LEFT ON TENTH;2022-04-20 22:18:07;1
2022-05-01;2;;https://www.amazon.com/dp/0525657746?tag=NYTBSREV-20;;Michelle Zauner;https://storage.googleapis.com/du-prd/books/images/9780525657743.jpg;338;500;;nyt://book/606c842e-51e5-5ec6-826f-8c9104617ab8;by Michelle Zauner;;2022-04-20 22:13:26;The daughter of a Korean mother and Jewish-American father, and leader of the indie rock project Japanese Breakfast, describes creating her own identity after losing her mother to cancer.;;0.00;0525657746;9780525657743;Knopf;5;5;;CRYING IN H MART;2022-04-20 22:18:07;39
2022-05-01;2;;https://www.amazon.com/dp/0063076098?tag=NYTBSREV-20;;Dave Grohl;https://storage.googleapis.com/du-prd/books/images/9780063076099.jpg;331;500;;nyt://book/93914c6c-1313-51de-aa16-047a120720a9;by Dave Grohl;;2022-04-20 22:13:26;A memoir by the musician known for his work with Foo Fighters and Nirvana.;;0.00;0063076098;9780063076099;Dey Street;6;4;;THE STORYTELLER;2022-04-20 22:18:07;28
2022-05-01;2;;https://www.amazon.com/dp/006315899X?tag=NYTBSREV-20;;David Mamet;https://storage.googleapis.com/du-prd/books/images/9780063158993.jpg;331;500;;nyt://book/a73a712b-2741-595d-8883-e67de787ba85;by David Mamet;;2022-04-20 22:13:26;The Pulitzer Prize-winning playwright lambastes liberal politics, cancel culture and other things he finds objectionable.;;0.00;006315899X;9780063158993;Broadside;7;2;;RECESSIONAL;2022-04-20 22:18:07;2
2022-05-01;2;;https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20;;Matthew McConaughey;https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg;392;500;;nyt://book/a13e8e1e-0fdd-5551-925b-d89690f4eb37;by Matthew McConaughey;;2022-04-20 22:13:26;The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.;;0.00;0593139135;9780593139134;Crown;8;0;;GREENLIGHTS;2022-04-20 22:18:08;67
2022-05-01;2;;https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20;;edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg;331;500;;nyt://book/a38e3654-a631-555f-92be-bb380296e141;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;2022-04-20 22:13:26;Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.;;0.00;0593230574;9780593230572;One World;9;6;;THE 1619 PROJECT;2022-04-20 22:18:08;22
2022-05-01;2;;https://www.amazon.com/dp/0063082268?tag=NYTBSREV-20;;Jonathan Van Ness;https://storage.googleapis.com/du-prd/books/images/9780063082267.jpg;335;500;;nyt://book/8726524f-d415-5b02-a4c1-a5802575a584;by Jonathan Van Ness;;2022-04-20 22:13:26;Personal reflections on dealing with challenges and embracing change by the star of “Queer Eye.”;;0.00;0063082268;9780063082267;HarperOne;10;0;;LOVE THAT STORY;2022-04-20 22:18:08;1
2022-05-01;2;;https://www.amazon.com/dp/0063080478?tag=NYTBSREV-20;;Wil Wheaton;https://storage.googleapis.com/du-prd/books/images/9780063080478.jpg;405;500;;nyt://book/eefbd936-50e0-5619-a2d0-1d8238b40c30;by Wil Wheaton;;2022-04-20 22:13:26;The star of “Stand by Me” and “Star Trek: The Next Generation” revisits and updates his 2004 collection of blog posts.;;0.00;0063080478;9780063080478;Morrow;11;0;;STILL JUST A GEEK;2022-04-20 22:18:08;1
2022-05-01;2;;https://www.amazon.com/dp/059319148X?tag=NYTBSREV-20;;Arthur C. Brooks;https://storage.googleapis.com/du-prd/books/images/9780593191484.jpg;330;500;;nyt://book/036735f5-f655-5fcb-bddc-4a7648bfeaf6;by Arthur C. Brooks;;2022-04-20 22:13:26;A columnist for The Atlantic espouses ways to shift priorities and habits to overcome waning abilities in later life.;;0.00;059319148X;9780593191484;Portfolio;12;10;;FROM STRENGTH TO STRENGTH;2022-04-20 22:18:08;9
2022-05-01;2;;https://www.amazon.com/dp/1250223180?tag=NYTBSREV-20;;Bruce D. Perry and Oprah Winfrey;https://storage.googleapis.com/du-prd/books/images/9781250223180.jpg;319;500;;nyt://book/5bd45771-6d8f-5a8e-aa45-46b74262534e;by Bruce D. Perry and Oprah Winfrey;;2022-04-20 22:13:26;An approach to dealing with trauma that shifts an essential question used to investigate it.;;0.00;1250223180;9781250223180;Flatiron;13;15;;WHAT HAPPENED TO YOU?;2022-04-20 22:18:08;28
2022-05-01;2;;https://www.amazon.com/dp/1250821762?tag=NYTBSREV-20;;Valerie Biden Owens;https://storage.googleapis.com/du-prd/books/images/9781250821768.jpg;329;500;;nyt://book/d1806d6c-8224-521d-bc66-b17d73bad4dc;by Valerie Biden Owens;;2022-04-20 22:13:26;A memoir by the younger sister and longtime campaign manager of President Biden.;;0.00;1250821762;9781250821768;Celadon;14;0;;GROWING UP BIDEN;2022-04-20 22:18:08;1
2022-05-01;2;;https://www.amazon.com/dp/1984877925?tag=NYTBSREV-20;;Will Smith with Mark Manson;https://storage.googleapis.com/du-prd/books/images/9781984877925.jpg;329;500;;nyt://book/6c073ae4-fafc-5a46-ab24-d2d69d903ea7;by Will Smith with Mark Manson;;2022-04-20 22:13:27;The actor, producer and musician tells his life story and lessons he learned along the way.;;0.00;1984877925;9781984877925;Penguin Press;15;9;;WILL;2022-04-20 22:18:08;23
2022-05-08;1;;https://www.amazon.com/dp/1538719770?tag=NYTBSREV-20;;David Baldacci;https://storage.googleapis.com/du-prd/books/images/9781538719770.jpg;331;500;;nyt://book/418369b6-2a61-5440-ae6c-8da8693e53dd;by David Baldacci;;2022-04-27 22:18:26;The third book in the Archer series. Archer, Dash and Callahan search for a missing screenwriter who had a dead body turn up in her home.;;0.00;1538719770;9781538719770;Grand Central;1;0;;DREAM TOWN;2022-04-27 22:23:58;1
2022-05-08;1;;https://www.amazon.com/dp/1984821644?tag=NYTBSREV-20;;Danielle Steel;https://storage.googleapis.com/du-prd/books/images/9781984821645.jpg;329;500;;nyt://book/e22099b0-5c37-5f05-b87e-dd4e7cf0399b;by Danielle Steel;;2022-04-27 22:18:26;A supermodel deals with the effects of a terror attack at an airport in Brussels on her life and appearance.;;0.00;1984821644;9781984821645;Delacorte;2;0;;BEAUTIFUL;2022-04-27 22:23:58;1
2022-05-08;1;;https://www.amazon.com/dp/075955434X?tag=NYTBSREV-20;;Dolly Parton and James Patterson;https://storage.googleapis.com/du-prd/books/images/9780759554344.jpg;322;500;;nyt://book/de82c2a0-f17b-526c-a326-c2233f0667b3;by Dolly Parton and James Patterson;;2022-04-27 22:18:26;A singer-songwriter goes to Nashville seeking stardom but is followed by her dark past.;;0.00;075955434X;9780759554344;Little, Brown;3;2;;RUN, ROSE, RUN;2022-04-27 22:23:58;7
2022-05-08;1;;https://www.amazon.com/dp/059332868X?tag=NYTBSREV-20;;John Sandford;https://storage.googleapis.com/du-prd/books/images/9780593328682.jpg;331;500;;nyt://book/35592fa7-27e3-5a42-912d-ca19a8ff6ce6;by John Sandford;;2022-04-27 22:18:26;Letty Davenport, the adopted daughter of Lucas Davenport, looks into oil thefts in Texas.;;0.00;059332868X;9780593328682;Putnam;4;1;;THE INVESTIGATOR;2022-04-27 22:23:58;2
2022-05-08;1;;https://www.amazon.com/dp/0062892983?tag=NYTBSREV-20;;James Rollins;https://storage.googleapis.com/du-prd/books/images/9780062892980.jpg;329;500;;nyt://book/683523bf-3377-5d32-8364-6cf7ba23508d;by James Rollins;;2022-04-27 22:18:26;The 16th book in the Sigma Force series. An unknown force is putting people in a catatonic state in a village in the Congo.;;0.00;0062892983;9780062892980;Morrow;5;0;;KINGDOM OF BONES;2022-04-27 22:23:58;1
2022-05-08;1;;https://www.amazon.com/dp/0593321448?tag=NYTBSREV-20;;Emily St. John Mandel;https://storage.googleapis.com/du-prd/books/images/9780593321447.jpg;334;500;;nyt://book/6d670d82-e5d4-5b6c-af81-cf68591bd325;by Emily St. John Mandel;;2022-04-27 22:18:26;A detective investigating in the wilderness discovers that his actions might affect the timeline of the universe.;;0.00;0593321448;9780593321447;Knopf;6;3;;SEA OF TRANQUILITY;2022-04-27 22:23:58;3
2022-05-08;1;;https://www.amazon.com/dp/0063003058?tag=NYTBSREV-20;;Lucy Foley;https://storage.googleapis.com/du-prd/books/images/9780063003057.jpg;331;500;;nyt://book/ef0030b7-5eca-5278-835a-ade95bfbb1f2;by Lucy Foley;;2022-04-27 22:18:26;Jess has suspicions about her half-brother’s neighbors when he goes missing.;;0.00;0063003058;9780063003057;Morrow;7;4;;THE PARIS APARTMENT;2022-04-27 22:23:58;9
2022-05-08;1;;https://www.amazon.com/dp/0525539670?tag=NYTBSREV-20;;Lisa Scottoline;https://storage.googleapis.com/du-prd/books/images/9780525539674.jpg;330;500;;nyt://book/26668a93-20b7-50df-9838-e68685ecbc5b;by Lisa Scottoline;;2022-04-27 22:18:26;A brush with members of a drug-trafficking organization ushers a suburban family to go into the witness protection program.;;0.00;0525539670;9780525539674;Putnam;8;5;;WHAT HAPPENED TO THE BENNETTS;2022-04-27 22:23:58;4
2022-05-08;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2022-04-27 22:18:26;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;9;7;;THE MIDNIGHT LIBRARY;2022-04-27 22:23:58;72
2022-05-08;1;;https://www.amazon.com/dp/0063070871?tag=NYTBSREV-20;;Janelle Monáe et al;https://storage.googleapis.com/du-prd/books/images/9780063070875.jpg;328;500;;nyt://book/a3e28948-7f2c-5a73-bfe6-b4531ba1ed7e;by Janelle Monáe et al;;2022-04-27 22:18:26;A companion collection of stories to Monáe's 2018 album “Dirty Computer.” Jane 57821 pushes back against the few who have the power to control or erase memories.;;0.00;0063070871;9780063070875;Harper Voyager;10;0;;THE MEMORY LIBRARIAN;2022-04-27 22:23:58;1
2022-05-08;1;;https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20;;Bonnie Garmus;https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg;328;500;;nyt://book/717e0ead-9782-567d-af27-d9a6cfb1856f;by Bonnie Garmus;;2022-04-27 22:18:26;A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.;;0.00;038554734X;9780385547345;Doubleday;11;10;;LESSONS IN CHEMISTRY;2022-04-27 22:23:58;3
2022-05-08;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2022-04-27 22:18:26;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;12;0;;THE LAST THING HE TOLD ME;2022-04-27 22:23:59;46
2022-05-08;1;;https://www.amazon.com/dp/0735222355?tag=NYTBSREV-20;;Amor Towles;https://storage.googleapis.com/du-prd/books/images/9780735222359.jpg;331;500;;nyt://book/43839b1f-c8cc-5ef4-8893-bd85582906a4;by Amor Towles;;2022-04-27 22:18:26;Two friends who escaped from a juvenile work farm take Emmett Watson on an unexpected journey to New York City in 1954.;;0.00;0735222355;9780735222359;Viking;13;14;;THE LINCOLN HIGHWAY;2022-04-27 22:23:59;29
2022-05-08;1;;https://www.amazon.com/dp/0062943510?tag=NYTBSREV-20;;Kate Quinn;https://storage.googleapis.com/du-prd/books/images/9780062943514.jpg;329;500;;nyt://book/0a6f1b68-bd8d-5b6f-8e90-2049474293ff;by Kate Quinn;;2022-04-27 22:18:26;In 1937 Ukraine, a history student transforms into a hunter of Nazis known as Lady Death and is sent to America on a goodwill tour.;;0.00;0062943510;9780062943514;Morrow;14;9;;THE DIAMOND EYE;2022-04-27 22:23:59;4
2022-05-08;1;;https://www.amazon.com/dp/1476716765?tag=NYTBSREV-20;;Jennifer Egan;https://storage.googleapis.com/du-prd/books/images/9781476716763.jpg;329;500;;nyt://book/abd005b9-4331-5909-bd73-a86ca9fda318;by Jennifer Egan;;2022-04-27 22:18:26;In a follow-up to “A Visit From the Goon Squad,” a new technology gives the potential to save and share every memory one has ever had.;;0.00;1476716765;9781476716763;Scribner;15;15;;THE CANDY HOUSE;2022-04-27 22:23:59;3
2022-05-08;2;;https://www.amazon.com/dp/1982153288?tag=NYTBSREV-20;;Bill Browder;https://storage.googleapis.com/du-prd/books/images/9781982153281.jpg;329;500;;nyt://book/7cab0a7f-a133-57b6-8587-e8008eb9fc37;by Bill Browder;;2022-04-27 22:18:29;The author of “Red Notice” tells his story of becoming Vladimir Putin’s enemy by uncovering a $230 million tax refund scheme.;;0.00;1982153288;9781982153281;Simon & Schuster;1;1;;FREEZING ORDER;2022-04-27 22:24:01;2
2022-05-08;2;;https://www.amazon.com/dp/0063056232?tag=NYTBSREV-20;;Molly Shannon with Sean Wilsey;https://storage.googleapis.com/du-prd/books/images/9780063056237.jpg;331;500;;nyt://book/890264da-7062-5a54-83d9-8f1964b6a20e;by Molly Shannon with Sean Wilsey;;2022-04-27 22:18:29;The comedic actor shares stories of family tragedy and her years as a star of “Saturday Night Live.”;;0.00;0063056232;9780063056237;Ecco;2;2;;HELLO, MOLLY!;2022-04-27 22:24:02;2
2022-05-08;2;;https://www.amazon.com/dp/0525657746?tag=NYTBSREV-20;;Michelle Zauner;https://storage.googleapis.com/du-prd/books/images/9780525657743.jpg;338;500;;nyt://book/606c842e-51e5-5ec6-826f-8c9104617ab8;by Michelle Zauner;;2022-04-27 22:18:29;The daughter of a Korean mother and Jewish-American father, and leader of the indie rock project Japanese Breakfast, describes creating her own identity after losing her mother to cancer.;;0.00;0525657746;9780525657743;Knopf;3;5;;CRYING IN H MART;2022-04-27 22:24:02;40
2022-05-08;2;;https://www.amazon.com/dp/0451499786?tag=NYTBSREV-20;;Susan Cain;https://storage.googleapis.com/du-prd/books/images/9780451499783.jpg;329;500;;nyt://book/d312abb9-9d34-5782-b0ac-b2becc574a6d;by Susan Cain;;2022-04-27 22:18:29;The author of “Quiet” suggests ways to embrace loss and suffering within ourselves and others.;;0.00;0451499786;9780451499783;Crown;4;3;;BITTERSWEET;2022-04-27 22:24:02;3
2022-05-08;2;;https://www.amazon.com/dp/125027625X?tag=NYTBSREV-20;;Randy Rainbow;https://storage.googleapis.com/du-prd/books/images/9781250276254.jpg;329;500;;nyt://book/200c300b-8cd0-50f7-98d9-91562d1ec47b;by Randy Rainbow;;2022-04-27 22:18:29;A memoir by the three-time Emmy-nominated comedian known for his online musical and political satires.;;0.00;125027625X;9781250276254;St. Martin's;5;0;;PLAYING WITH MYSELF;2022-04-27 22:24:02;1
2022-05-08;2;;https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20;;edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg;331;500;;nyt://book/a38e3654-a631-555f-92be-bb380296e141;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;2022-04-27 22:18:30;Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.;;0.00;0593230574;9780593230572;One World;6;9;;THE 1619 PROJECT;2022-04-27 22:24:02;23
2022-05-08;2;;https://www.amazon.com/dp/0063076098?tag=NYTBSREV-20;;Dave Grohl;https://storage.googleapis.com/du-prd/books/images/9780063076099.jpg;331;500;;nyt://book/93914c6c-1313-51de-aa16-047a120720a9;by Dave Grohl;;2022-04-27 22:18:30;A memoir by the musician known for his work with Foo Fighters and Nirvana.;;0.00;0063076098;9780063076099;Dey Street;7;6;;THE STORYTELLER;2022-04-27 22:24:02;29
2022-05-08;2;;https://www.amazon.com/dp/0316267651?tag=NYTBSREV-20;;Delia Ephron;https://storage.googleapis.com/du-prd/books/images/9780316267656.jpg;323;500;;nyt://book/e9e8ce31-791e-5218-801a-ba986553c263;by Delia Ephron;;2022-04-27 22:18:30;The author and screenwriter describes losing her sister and husband to cancer, finding love again and receiving a leukemia diagnosis.;;0.00;0316267651;9780316267656;Little, Brown;8;4;;LEFT ON TENTH;2022-04-27 22:24:02;2
2022-05-08;2;;https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20;;Matthew McConaughey;https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg;392;500;;nyt://book/a13e8e1e-0fdd-5551-925b-d89690f4eb37;by Matthew McConaughey;;2022-04-27 22:18:30;The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.;;0.00;0593139135;9780593139134;Crown;9;8;;GREENLIGHTS;2022-04-27 22:24:02;68
2022-05-08;2;;https://www.amazon.com/dp/1250223180?tag=NYTBSREV-20;;Bruce D. Perry and Oprah Winfrey;https://storage.googleapis.com/du-prd/books/images/9781250223180.jpg;319;500;;nyt://book/5bd45771-6d8f-5a8e-aa45-46b74262534e;by Bruce D. Perry and Oprah Winfrey;;2022-04-27 22:18:30;An approach to dealing with trauma that shifts an essential question used to investigate it.;;0.00;1250223180;9781250223180;Flatiron;10;13;;WHAT HAPPENED TO YOU?;2022-04-27 22:24:02;29
2022-05-08;2;;https://www.amazon.com/dp/059319148X?tag=NYTBSREV-20;;Arthur C. Brooks;https://storage.googleapis.com/du-prd/books/images/9780593191484.jpg;330;500;;nyt://book/036735f5-f655-5fcb-bddc-4a7648bfeaf6;by Arthur C. Brooks;;2022-04-27 22:18:30;A columnist for The Atlantic espouses ways to shift priorities and habits to overcome waning abilities in later life.;;0.00;059319148X;9780593191484;Portfolio;11;12;;FROM STRENGTH TO STRENGTH;2022-04-27 22:24:02;10
2022-05-08;2;;https://www.amazon.com/dp/0593442903?tag=NYTBSREV-20;;Tallu Schuyler Quinn;https://storage.googleapis.com/du-prd/books/images/9780593442906.jpg;333;500;;nyt://book/4878d5bd-e0ee-5ef8-86bc-9db12caa1aad;by Tallu Schuyler Quinn;;2022-04-27 22:18:30;Reflections by the late founder of the Nashville Food Project on the themes of life and death.;;0.00;0593442903;9780593442906;Convergent;12;0;;WHAT WE WISH WERE TRUE;2022-04-27 22:24:02;1
2022-05-08;2;;https://www.amazon.com/dp/0063062356?tag=NYTBSREV-20;;Nyle DiMarco with Robert Siebert;https://storage.googleapis.com/du-prd/books/images/9780063062351.jpg;331;500;;nyt://book/79ed86ae-04c2-55f4-ab1e-4c5e7c493d82;by Nyle DiMarco with Robert Siebert;;2022-04-27 22:18:30;The actor and reality TV personality shares his story of being half of a pair of deaf twins born to a multigenerational deaf family.;;0.00;0063062356;9780063062351;Morrow;13;0;;DEAF UTOPIA;2022-04-27 22:24:02;1
2022-05-08;2;;https://www.amazon.com/dp/1984801252?tag=NYTBSREV-20;;Glennon Doyle;https://storage.googleapis.com/du-prd/books/images/9781984801258.jpg;330;500;;nyt://book/fbeeab6c-34bb-5c38-8f27-9fc3ced2ff01;by Glennon Doyle;;2022-04-27 22:18:30;The activist and public speaker describes her journey of listening to her inner voice.;;0.00;1984801252;9781984801258;Dial;14;0;;UNTAMED;2022-04-27 22:24:02;96
2022-05-08;2;;https://www.amazon.com/dp/006315899X?tag=NYTBSREV-20;;David Mamet;https://storage.googleapis.com/du-prd/books/images/9780063158993.jpg;331;500;;nyt://book/a73a712b-2741-595d-8883-e67de787ba85;by David Mamet;;2022-04-27 22:18:30;The Pulitzer Prize-winning playwright lambastes liberal politics, cancel culture and other things he finds objectionable.;;0.00;006315899X;9780063158993;Broadside;15;7;;RECESSIONAL;2022-04-27 22:24:02;3
2022-05-15;1;;https://www.amazon.com/dp/1538719770?tag=NYTBSREV-20;;David Baldacci;https://storage.googleapis.com/du-prd/books/images/9781538719770.jpg;331;500;;nyt://book/418369b6-2a61-5440-ae6c-8da8693e53dd;by David Baldacci;;2022-05-04 22:04:21;The third book in the Archer series. Archer, Dash and Callahan search for a missing screenwriter who had a dead body turn up in her home.;;0.00;1538719770;9781538719770;Grand Central;1;1;;DREAM TOWN;2022-05-04 22:08:56;2
