published_date;list_id;age_group;amazon_product_url;article_chapter_link;author;book_image;book_image_width;book_image_height;book_review_link;book_uri;contributor;contributor_note;created_date;description;first_chapter_link;price;primary_isbn10;primary_isbn13;publisher;rank;rank_last_week;sunday_review_link;title;updated_date;weeks_on_list
2022-05-29;1;;https://www.amazon.com/dp/0316499374?tag=NYTBSREV-20;;James Patterson and Maxine Paetro;https://storage.googleapis.com/du-prd/books/images/9780316499378.jpg;323;500;;nyt://book/30e66d4a-611a-5a29-b8e2-c7b2eed2bbd4;by James Patterson and Maxine Paetro;;2022-05-18 22:12:20;The 22nd book in the Women’s Murder Club series. Lindsay Boxer returns as word gets around about a shipment of drugs and weapons.;;0.00;0316499374;9780316499378;Little, Brown;1;1;;22 SECONDS;2022-05-18 22:16:48;2
2022-05-29;1;;https://www.amazon.com/dp/1501133578?tag=NYTBSREV-20;;Jennifer Weiner;https://storage.googleapis.com/du-prd/books/images/9781501133572.jpg;331;500;;nyt://book/e6c62b36-05fd-5b21-9b5e-b839644d3ca5;by Jennifer Weiner;;2022-05-18 22:12:20;A wedding between Ruby Danhauser and her pandemic boyfriend at a family beach house in Cape Cod brings to light family secrets.;;0.00;1501133578;9781501133572;Atria;2;0;;THE SUMMER PLACE;2022-05-18 22:16:48;1
2022-05-29;1;;https://www.amazon.com/dp/1538719770?tag=NYTBSREV-20;;David Baldacci;https://storage.googleapis.com/du-prd/books/images/9781538719770.jpg;331;500;;nyt://book/418369b6-2a61-5440-ae6c-8da8693e53dd;by David Baldacci;;2022-05-18 22:12:20;The third book in the Archer series. Archer, Dash and Callahan search for a missing screenwriter who had a dead body turn up in her home.;;0.00;1538719770;9781538719770;Grand Central;3;4;;DREAM TOWN;2022-05-18 22:16:48;4
2022-05-29;1;;https://www.amazon.com/dp/075955434X?tag=NYTBSREV-20;;Dolly Parton and James Patterson;https://storage.googleapis.com/du-prd/books/images/9780759554344.jpg;322;500;;nyt://book/de82c2a0-f17b-526c-a326-c2233f0667b3;by Dolly Parton and James Patterson;;2022-05-18 22:12:20;A singer-songwriter goes to Nashville seeking stardom but is followed by her dark past.;;0.00;075955434X;9780759554344;Little, Brown;4;3;;RUN, ROSE, RUN;2022-05-18 22:16:48;10
2022-05-29;1;;https://www.amazon.com/dp/1250812194?tag=NYTBSREV-20;;Holly Black;https://storage.googleapis.com/du-prd/books/images/9781250812193.jpg;329;500;;nyt://book/18000453-1699-5670-9d5f-e09c048009f1;by Holly Black;;2022-05-18 22:12:20;A bartender working at a Berkshires dive bar deals with doppelgängers, billionaires and magicians seeking a vast and terrible power.;;0.00;1250812194;9781250812193;Tor;5;2;;BOOK OF NIGHT;2022-05-18 22:16:48;2
2022-05-29;1;;https://www.amazon.com/dp/0385544820?tag=NYTBSREV-20;;Chris Bohjalian;https://storage.googleapis.com/du-prd/books/images/9780385544825.jpg;329;500;;nyt://book/32e625ec-8326-56cd-a3a0-7c47a84ab193;by Chris Bohjalian;;2022-05-18 22:12:20;In 1964, a violent kidnapping disrupts a honeymoon holiday in Tanzania for a Hollywood star and her friends.;;0.00;0385544820;9780385544825;Doubleday;6;0;;THE LIONESS;2022-05-18 22:16:48;1
2022-05-29;1;;https://www.amazon.com/dp/0063003058?tag=NYTBSREV-20;;Lucy Foley;https://storage.googleapis.com/du-prd/books/images/9780063003057.jpg;331;500;;nyt://book/ef0030b7-5eca-5278-835a-ade95bfbb1f2;by Lucy Foley;;2022-05-18 22:12:20;Jess has suspicions about her half-brother’s neighbors when he goes missing.;;0.00;0063003058;9780063003057;Morrow;7;6;;THE PARIS APARTMENT;2022-05-18 22:16:48;12
2022-05-29;1;;https://www.amazon.com/dp/1250278368?tag=NYTBSREV-20;;Mary Kay Andrews;https://storage.googleapis.com/du-prd/books/images/9781250278364.jpg;329;500;;nyt://book/9fadd15d-6424-5305-b8d7-6350e0f1cc7e;by Mary Kay Andrews;;2022-05-18 22:12:20;A widow starring in a beach house renovation reality show gets caught up in competing love interests and an old missing persons case.;;0.00;1250278368;9781250278364;St. Martin's;8;5;;THE HOMEWRECKERS;2022-05-18 22:16:48;2
2022-05-29;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2022-05-18 22:12:20;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;9;8;;THE MIDNIGHT LIBRARY;2022-05-18 22:16:49;75
2022-05-29;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2022-05-18 22:12:20;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;10;10;;THE LAST THING HE TOLD ME;2022-05-18 22:16:49;48
2022-05-29;1;;https://www.amazon.com/dp/0593358570?tag=NYTBSREV-20;;Mike Chen;https://storage.googleapis.com/du-prd/books/images/9780593358573.jpg;329;500;;nyt://book/73ca8b30-decc-5997-abff-45b54584a49d;by Mike Chen;;2022-05-18 22:12:20;As the Clone Wars develop, Obi-Wan Kenobi and Anakin Skywalker must grow beyond being master and apprentice to restore peace.;;0.00;0593358570;9780593358573;Del Rey;11;0;;STAR WARS: BROTHERHOOD;2022-05-18 22:16:49;1
2022-05-29;1;;https://www.amazon.com/dp/059332868X?tag=NYTBSREV-20;;John Sandford;https://storage.googleapis.com/du-prd/books/images/9780593328682.jpg;331;500;;nyt://book/35592fa7-27e3-5a42-912d-ca19a8ff6ce6;by John Sandford;;2022-05-18 22:12:21;Letty Davenport, the adopted daughter of Lucas Davenport, looks into oil thefts in Texas.;;0.00;059332868X;9780593328682;Putnam;12;9;;THE INVESTIGATOR;2022-05-18 22:16:49;5
2022-05-29;1;;https://www.amazon.com/dp/0593321448?tag=NYTBSREV-20;;Emily St. John Mandel;https://storage.googleapis.com/du-prd/books/images/9780593321447.jpg;334;500;;nyt://book/6d670d82-e5d4-5b6c-af81-cf68591bd325;by Emily St. John Mandel;;2022-05-18 22:12:21;A detective investigating in the wilderness discovers that his actions might affect the timeline of the universe.;;0.00;0593321448;9780593321447;Knopf;13;7;;SEA OF TRANQUILITY;2022-05-18 22:16:49;6
2022-05-29;1;;https://www.amazon.com/dp/1982166797?tag=NYTBSREV-20;;Rebecca Serle;https://storage.googleapis.com/du-prd/books/images/9781982166793.jpg;324;500;;nyt://book/5e998df9-4354-56be-9e67-86e560cf8f96;by Rebecca Serle;;2022-05-18 22:12:21;During a summer trip in Italy, Katy’s late mother reappears as a 30-year-old woman.;;0.00;1982166797;9781982166793;Atria;14;12;;ONE ITALIAN SUMMER;2022-05-18 22:16:49;10
2022-05-29;1;;https://www.amazon.com/dp/1094166804?tag=NYTBSREV-20;;Norman Reedus with Frank Bill;https://storage.googleapis.com/du-prd/books/images/9781094166803.jpg;313;500;;nyt://book/5abf05c1-b4b3-5c03-8fb2-94115d889307;by Norman Reedus with Frank Bill;;2022-05-18 22:12:21;Jack, Hunter and Anne go on separate journeys to get away from their pasts.;;0.00;1094166804;9781094166803;Blackstone;15;0;;THE RAVAGED;2022-05-18 22:16:49;1
2022-05-29;2;;https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20;;Viola Davis;https://storage.googleapis.com/du-prd/books/images/9780063037328.jpg;331;500;;nyt://book/ffe47bbb-a766-5337-9268-4480e3c9e4b9;by Viola Davis;;2022-05-18 22:12:23;The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success.;;0.00;0063037327;9780063037328;HarperOne;1;1;;FINDING ME;2022-05-18 22:16:51;3
2022-05-29;2;;https://www.amazon.com/dp/1250279259?tag=NYTBSREV-20;;Bill O'Reilly and Martin Dugard;https://storage.googleapis.com/du-prd/books/images/9781250279255.jpg;329;500;;nyt://book/ec61de88-0d53-53a7-a7a9-cad12f242e1d;by Bill O'Reilly and Martin Dugard;;2022-05-18 22:12:23;The 11th book in the conservative commentator’s Killing series gives an account of the global war against terrorists.;;0.00;1250279259;9781250279255;St. Martin's;2;2;;KILLING THE KILLERS;2022-05-18 22:16:51;2
2022-05-29;2;;https://www.amazon.com/dp/006314431X?tag=NYTBSREV-20;;Mark T. Esper;https://storage.googleapis.com/du-prd/books/images/9780063144316.jpg;314;500;;nyt://book/a99f1c6a-6d54-5229-9716-c67a2b38c5d4;by Mark T. Esper;;2022-05-18 22:12:23;The former secretary of defense gives an account of serving in his post until he was fired by the president after the 2020 election.;;0.00;006314431X;9780063144316;Morrow;3;0;;A SACRED OATH;2022-05-18 22:16:51;1
2022-05-29;2;;https://www.amazon.com/dp/0593138090?tag=NYTBSREV-20;;Tina Brown;https://storage.googleapis.com/du-prd/books/images/9780593138090.jpg;329;500;;nyt://book/00df1009-e6a5-5bd9-b180-351a709b35d4;by Tina Brown;;2022-05-18 22:12:23;This follow-up to “The Diana Chronicles” details how the royal family reinvented itself after the death of Princess Diana.;;0.00;0593138090;9780593138090;Crown;4;4;;THE PALACE PAPERS;2022-05-18 22:16:51;3
2022-05-29;2;;https://www.amazon.com/dp/1982172487?tag=NYTBSREV-20;;Jonathan Martin and Alexander Burns;https://storage.googleapis.com/du-prd/books/images/9781982172480.jpg;329;500;;nyt://book/1d6b7894-313d-575c-9b99-2ec2dcd70964;by Jonathan Martin and Alexander Burns;;2022-05-18 22:12:23;Two New York Times correspondents chronicle the 2020 election and the first year of the Biden presidency.;;0.00;1982172487;9781982172480;Simon & Schuster;5;3;;THIS WILL NOT PASS;2022-05-18 22:16:51;2
2022-05-29;2;;https://www.amazon.com/dp/0593356705?tag=NYTBSREV-20;;Jennifer Grey;https://storage.googleapis.com/du-prd/books/images/9780593356708.jpg;329;500;;nyt://book/27ec008a-dc35-5363-ad4a-ccd15039f00b;by Jennifer Grey;;2022-05-18 22:12:23;The actress details growing up the child of Joel Grey, her iconic film roles and the repercussions from a plastic surgery procedure.;;0.00;0593356705;9780593356708;Ballantine;6;5;;OUT OF THE CORNER;2022-05-18 22:16:52;2
2022-05-29;2;;https://www.amazon.com/dp/0593297067?tag=NYTBSREV-20;;Vaclav Smil;https://storage.googleapis.com/du-prd/books/images/9780593297063.jpg;331;500;;nyt://book/e934aded-3ac8-5a35-a987-ba9133eb1418;by Vaclav Smil;;2022-05-18 22:12:23;A look at our 21st-century lives covering food production, globalization and the environment, and prognostications on our quality of life ahead.;;0.00;0593297067;9780593297063;Viking;7;0;;HOW THE WORLD REALLY WORKS;2022-05-18 22:16:52;1
2022-05-29;2;;https://www.amazon.com/dp/0525657746?tag=NYTBSREV-20;;Michelle Zauner;https://storage.googleapis.com/du-prd/books/images/9780525657743.jpg;338;500;;nyt://book/606c842e-51e5-5ec6-826f-8c9104617ab8;by Michelle Zauner;;2022-05-18 22:12:24;The daughter of a Korean mother and Jewish-American father, and leader of the indie rock project Japanese Breakfast, describes creating her own identity after losing her mother to cancer.;;0.00;0525657746;9780525657743;Knopf;8;6;;CRYING IN H MART;2022-05-18 22:16:52;43
2022-05-29;2;;https://www.amazon.com/dp/1982170573?tag=NYTBSREV-20;;David Gergen;https://storage.googleapis.com/du-prd/books/images/9781982170578.jpg;329;500;;nyt://book/211adbbe-5f50-590b-8fe9-55498c911081;by David Gergen;;2022-05-18 22:12:24;The former White House adviser to four presidents details the stories of iconic and effective leaders.;;0.00;1982170573;9781982170578;Simon & Schuster;9;0;;HEARTS TOUCHED WITH FIRE;2022-05-18 22:16:52;1
2022-05-29;2;;https://www.amazon.com/dp/1982177187?tag=NYTBSREV-20;;Melissa Gilbert;https://storage.googleapis.com/du-prd/books/images/9781982177188.jpg;331;500;;nyt://book/a93e66d9-3309-5fd0-a6b5-1467fabed09a;by Melissa Gilbert;;2022-05-18 22:12:24;The actress and former president of the Screen Actors Guild chronicles renovating a cottage in the Catskills during the Covid-19 pandemic.;;0.00;1982177187;9781982177188;Gallery;10;0;;BACK TO THE PRAIRIE;2022-05-18 22:16:52;1
2022-05-29;2;;https://www.amazon.com/dp/0062980866?tag=NYTBSREV-20;;Ali Wentworth;https://storage.googleapis.com/du-prd/books/images/9780062980861.jpg;331;500;;nyt://book/5bf4449e-aa8b-5e1d-bb76-7cb51a6a4057;by Ali Wentworth;;2022-05-18 22:12:24;The comedic actress shares stories of joy and despair during the Covid-19 pandemic.;;0.00;0062980866;9780062980861;Harper;11;0;;ALI'S WELL THAT ENDS WELL;2022-05-18 22:16:52;1
2022-05-29;2;;https://www.amazon.com/dp/1250223180?tag=NYTBSREV-20;;Bruce D. Perry and Oprah Winfrey;https://storage.googleapis.com/du-prd/books/images/9781250223180.jpg;319;500;;nyt://book/5bd45771-6d8f-5a8e-aa45-46b74262534e;by Bruce D. Perry and Oprah Winfrey;;2022-05-18 22:12:24;An approach to dealing with trauma that shifts an essential question used to investigate it.;;0.00;1250223180;9781250223180;Flatiron;12;8;;WHAT HAPPENED TO YOU?;2022-05-18 22:16:52;32
2022-05-29;2;;https://www.amazon.com/dp/1250622794?tag=NYTBSREV-20;;Paul Holes;https://storage.googleapis.com/du-prd/books/images/9781250622792.jpg;336;500;;nyt://book/f3189c81-154e-5a22-911b-587493620542;by Paul Holes;;2022-05-18 22:12:24;A memoir by a former cold case investigator who worked on several notable cases, including the identification of the Golden State Killer.;;0.00;1250622794;9781250622792;Celadon;13;7;;UNMASKED;2022-05-18 22:16:52;3
2022-05-29;2;;https://www.amazon.com/dp/1982153288?tag=NYTBSREV-20;;Bill Browder;https://storage.googleapis.com/du-prd/books/images/9781982153281.jpg;329;500;;nyt://book/7cab0a7f-a133-57b6-8587-e8008eb9fc37;by Bill Browder;;2022-05-18 22:12:24;The author of “Red Notice” tells his story of becoming Vladimir Putin’s enemy by uncovering a $230 million tax refund scheme.;;0.00;1982153288;9781982153281;Simon & Schuster;14;12;;FREEZING ORDER;2022-05-18 22:16:52;5
2022-05-29;2;;https://www.amazon.com/dp/1637580665?tag=NYTBSREV-20;;Tyrus;https://storage.googleapis.com/du-prd/books/images/9781637580660.jpg;336;500;;nyt://book/2ac454f6-d557-566c-b1a6-1b38a4bfdd03;by Tyrus;;2022-05-18 22:12:24;A memoir by the pro wrestler and Fox News political commentator.;;0.00;1637580665;9781637580660;Post Hill;15;0;;JUST TYRUS;2022-05-18 22:16:52;2
2022-06-05;1;;https://www.amazon.com/dp/1982181656?tag=NYTBSREV-20;;Jack Carr;https://storage.googleapis.com/du-prd/books/images/9781982181659.jpg;337;500;;nyt://book/15be5903-78f0-5d2a-9ca7-f0e468dab5c5;by Jack Carr;;2022-05-25 22:16:22;The fifth book in the Terminal List series. James Reece goes after the killer of a Mossad operative attached to the C.I.A.;;0.00;1982181656;9781982181659;Atria/Emily Bestler;1;0;;IN THE BLOOD;2022-05-25 22:20:52;1
2022-06-05;1;;https://www.amazon.com/dp/0316499374?tag=NYTBSREV-20;;James Patterson and Maxine Paetro;https://storage.googleapis.com/du-prd/books/images/9780316499378.jpg;323;500;;nyt://book/30e66d4a-611a-5a29-b8e2-c7b2eed2bbd4;by James Patterson and Maxine Paetro;;2022-05-25 22:16:22;The 22nd book in the Women’s Murder Club series. Lindsay Boxer returns as word gets around about a shipment of drugs and weapons.;;0.00;0316499374;9780316499378;Little, Brown;2;1;;22 SECONDS;2022-05-25 22:20:52;3
2022-06-05;1;;https://www.amazon.com/dp/052553900X?tag=NYTBSREV-20;;Emma Straub;https://storage.googleapis.com/du-prd/books/images/9780525539001.jpg;331;500;;nyt://book/65390e2f-0e5c-5e14-8191-32e7975965a0;by Emma Straub;;2022-05-25 22:16:22;A 40-year-old woman finds new meaning in past events when she goes back in time and relives her 16th birthday in 1996.;;0.00;052553900X;9780525539001;Riverhead;3;0;;THIS TIME TOMORROW;2022-05-25 22:20:52;1
2022-06-05;1;;https://www.amazon.com/dp/1538719770?tag=NYTBSREV-20;;David Baldacci;https://storage.googleapis.com/du-prd/books/images/9781538719770.jpg;331;500;;nyt://book/418369b6-2a61-5440-ae6c-8da8693e53dd;by David Baldacci;;2022-05-25 22:16:22;The third book in the Archer series. Archer, Dash and Callahan search for a missing screenwriter who had a dead body turn up in her home.;;0.00;1538719770;9781538719770;Grand Central;4;3;;DREAM TOWN;2022-05-25 22:20:52;5
2022-06-05;1;;https://www.amazon.com/dp/1501133578?tag=NYTBSREV-20;;Jennifer Weiner;https://storage.googleapis.com/du-prd/books/images/9781501133572.jpg;331;500;;nyt://book/e6c62b36-05fd-5b21-9b5e-b839644d3ca5;by Jennifer Weiner;;2022-05-25 22:16:22;A wedding between Ruby Danhauser and her pandemic boyfriend at a family beach house in Cape Cod brings to light family secrets.;;0.00;1501133578;9781501133572;Atria;5;2;;THE SUMMER PLACE;2022-05-25 22:20:52;2
2022-06-05;1;;https://www.amazon.com/dp/075955434X?tag=NYTBSREV-20;;Dolly Parton and James Patterson;https://storage.googleapis.com/du-prd/books/images/9780759554344.jpg;322;500;;nyt://book/de82c2a0-f17b-526c-a326-c2233f0667b3;by Dolly Parton and James Patterson;;2022-05-25 22:16:22;A singer-songwriter goes to Nashville seeking stardom but is followed by her dark past.;;0.00;075955434X;9780759554344;Little, Brown;6;4;;RUN, ROSE, RUN;2022-05-25 22:20:52;11
2022-06-05;1;;https://www.amazon.com/dp/1982173408?tag=NYTBSREV-20;;Christina Lauren;https://storage.googleapis.com/du-prd/books/images/9781982173401.jpg;331;500;;nyt://book/183f660e-3edb-51e4-9e90-a0c5ffc524dc;by Christina Lauren;;2022-05-25 22:16:22;Lily and Leo must decide how much they will risk in pursuit of love and treasure in the red rock canyons of Utah.;;0.00;1982173408;9781982173401;Gallery;7;0;;SOMETHING WILDER;2022-05-25 22:20:52;1
2022-06-05;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2022-05-25 22:16:22;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;8;9;;THE MIDNIGHT LIBRARY;2022-05-25 22:20:52;76
2022-06-05;1;;https://www.amazon.com/dp/0063003058?tag=NYTBSREV-20;;Lucy Foley;https://storage.googleapis.com/du-prd/books/images/9780063003057.jpg;331;500;;nyt://book/ef0030b7-5eca-5278-835a-ade95bfbb1f2;by Lucy Foley;;2022-05-25 22:16:22;Jess has suspicions about her half-brother’s neighbors when he goes missing.;;0.00;0063003058;9780063003057;Morrow;9;7;;THE PARIS APARTMENT;2022-05-25 22:20:52;13
2022-06-05;1;;https://www.amazon.com/dp/1250812194?tag=NYTBSREV-20;;Holly Black;https://storage.googleapis.com/du-prd/books/images/9781250812193.jpg;329;500;;nyt://book/18000453-1699-5670-9d5f-e09c048009f1;by Holly Black;;2022-05-25 22:16:22;A bartender working at a Berkshires dive bar deals with doppelgängers, billionaires and magicians seeking a vast and terrible power.;;0.00;1250812194;9781250812193;Tor;10;5;;BOOK OF NIGHT;2022-05-25 22:20:52;3
2022-06-05;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2022-05-25 22:16:22;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;11;10;;THE LAST THING HE TOLD ME;2022-05-25 22:20:52;49
2022-06-05;1;;https://www.amazon.com/dp/0316531286?tag=NYTBSREV-20;;Adrian McKinty;https://storage.googleapis.com/du-prd/books/images/9780316531283.jpg;323;500;;nyt://book/0e565914-be52-55b8-a056-26c54326b445;by Adrian McKinty;;2022-05-25 22:16:22;When a family vacation goes wrong, Heather Baxter and her step-children must escape a remote island.;;0.00;0316531286;9780316531283;Little, Brown;12;0;;THE ISLAND;2022-05-25 22:20:52;1
